longitude,latitude,hcho,no2,aqi,hcho_index,no2_index,category
78.82716618148801,14.597623366942225,0.0001663068564578,6.02818867613353e-05,170.3,322.0639626052084,69.08521783013899,Unhealthy
68.67620347093741,9.297563190637048,9.483930029641902e-05,4.082203603722655e-05,77.6,181.2660974831548,8.445043600400425,Moderate
91.2239171023374,9.028068605401192,9.71916673717964e-05,3.935161579652724e-05,76.7,185.90048376955085,3.862966335209876,Moderate
82.24076426114219,34.001233503923885,6.598272125314994e-05,4.90495737412055e-05,70.2,124.41589940385376,34.083437590387064,Moderate
75.77289421548164,34.001233503923885,8.20619754314775e-05,5.100987135243423e-05,86.6,156.0935554293545,40.19205529626592,Moderate
96.79347186387844,22.143471753546205,0.0001607557961231,5.663640379693473e-05,159.1,311.1278471666927,57.72527857639537,Unhealthy
90.41543334662984,34.98938031645536,4.766249875104968e-05,4.925442175966144e-05,56.2,88.32332320001562,34.721778536877224,Moderate
89.69678111933422,25.557069833200387,0.0002240792300527,7.327774313164706e-05,240.1,435.88101893252593,109.58249634132636,Very Unhealthy
73.97626364724259,26.63504817414381,0.0001416326514182,7.390913178630839e-05,176.3,273.45343805733273,111.55000979084676,Unhealthy
70.29317098235255,25.107912191140624,0.0001342516857239,6.136009363957299e-05,147.0,258.9122354737452,72.44509216211594,Unhealthy
84.21705788620514,25.197743719552577,0.0002198837650086,8.217911008903308e-05,253.4,427.61555480962244,137.32065583861345,Very Unhealthy
71.19148626647208,34.809717259631455,0.000142776254782,6.0779359635935454e-05,152.7,275.706445167382,70.63542714150583,Unhealthy
95.89515657975892,14.148465724882463,0.0001164049852712,4.497789558911692e-05,102.3,223.75254262600265,21.395402309408297,Unhealthy
92.39172697169278,35.34870643010317,5.305829452728743e-05,4.808720523241756e-05,58.2,98.95355272980886,31.08453513869381,Moderate
70.29317098235255,26.275722060496005,0.0001393345208472,6.150214867457921e-05,151.3,268.92590282948936,72.88775959030522,Unhealthy
95.08667282405136,22.77229245242987,0.000185311620526,5.87620703636073e-05,182.4,359.5051506305634,64.34921381540826,Unhealthy
68.58637194252546,8.219584849693621,8.76607951556759e-05,3.996815480862144e-05,70.3,167.12376139568576,5.784205796029838,Moderate
81.43228050543462,17.921389918184452,0.000200644050333,5.929465012711886e-05,195.5,389.711491800039,66.00882210883483,Unhealthy
89.33745500568641,21.065493412602777,0.0001482179620472,5.774543528917812e-05,151.3,286.4271246856409,61.18120760017703,Unhealthy
89.33745500568641,21.24515646942668,0.0001536791284038,5.809675727346541e-05,156.2,297.18614045986664,62.27598610798569,Unhealthy
85.56453081238442,17.38240074771274,0.0001210804982894,4.899549524550105e-05,113.5,232.96374679571593,33.91491988446563,Unhealthy
